PIDN,InCa,InP,InpH,InSOC,InSand,Ca,P,pH,SOC,Sand
LFkh5rGD,-0.353483984250267,0.11015113753913,-0.420145831418496,-0.518665254398876,2.01638630520929,-0.439217851962267,-0.100130299100924,-0.315668443521699,-0.467178978355101,1.72265689458428
LfpNbaeY,-0.403671081304603,-0.187553611663109,-1.04665044320928,-0.664845711931285,1.84396742620984,-0.504010126333422,-0.286887460200393,-1.14807163813607,-0.693775962317046,1.89011907632529
LJXDb4ez,-0.342946475245006,-0.379098879472597,-0.239711280917506,-0.789272869818397,1.77304493041256,-0.40450770497772,-0.3871829726427,-0.240845684455238,-0.787540231542678,1.88250715897342
LLRnP6KX,-0.235740384686022,-0.328758896531301,-0.386152434128009,-0.302056991087248,-0.906188565024511,-0.227196704131657,-0.307638255878111,-0.484019651421235,-0.209327237984612,-0.960543971947684
LmxOQ7yc,-0.374078566726661,-0.254740489143817,-0.265040599372357,-0.676844041095102,1.15027750540312,-0.473927998946814,-0.26959513046896,-0.353079823054929,-0.693775962317046,1.30780739890771
Lo0HX7Jf,-0.352061823086681,-0.443774150654438,-0.928509098973622,2.84282152941709,-1.01338042327743,-0.451944905856601,-0.390641438588986,-1.13871879325277,2.7442472426228,-0.97196184797548
loZdYKqq,-0.561701223808678,-0.124390797597673,-0.83553794668069,-0.296952765396746,-0.0408742277942089,-0.461779447502223,-0.030960980175195,-0.736546463270541,-0.131190346963252,0.0594529532020565
lp7hy3H3,-0.165917169967044,-0.387823328442185,-0.487637280887272,-0.460127832140607,-1.28784745033781,-0.266245619489273,-0.414850700212991,-0.474666806537928,-0.365601020027333,-1.34875175689274
lPewbKlt,0.0465914264610644,-0.262703943438257,0.354882528677306,-0.101305301074227,-0.7348671474866,0.0455672009219114,-0.407933768320418,1.36784363547367,0.00164236777306045,-0.952932054595821
lPV0RAAY,-0.240589413352478,-0.33852526128155,-0.483816226449337,-0.0282716069732132,-1.32523018078982,-0.340293933056307,-0.3871829726427,-0.381138357704852,-0.0374260777376197,-1.22696107926292
lpx8RzR1,-0.279257439203675,-0.464292285557324,0.769565081569224,-0.721960739532243,1.25553899361139,-0.295749244426138,-0.366432176964981,0.872142856658366,-0.701589651419182,1.27355377082432
Lr1rWPv1,0.00258479075582178,-0.258754501334781,-0.204317025276454,-0.261488299724498,-1.4439389914115,-0.0701332890265799,-0.318013653716971,-0.306315598638391,-0.303091507210244,-1.40584113703171
lRtMtDnv,-0.380382197762007,-0.294606342234122,-0.850838499445333,-0.648321955457014,0.179668193024465,-0.370954562892657,-0.356056779126122,-0.85813344675354,-0.592198003989277,0.0822887052576478
lRWzFWei,0.212772979025158,0.470524291254176,1.40632519569249,-0.721891878499683,-0.435861426211066,0.0976324213987324,2.28621120383673,0.872142856658366,-0.639080138602093,-0.176516484705719
LsbYiVlZ,-0.0565944704010409,0.392754540757803,1.67266060461327,-0.48930201704794,1.60176387353922,-0.109760706833938,0.556978230693502,1.72325174103936,-0.537502180274325,1.69601518385276
lsXdJTyX,-0.27119932433835,-0.351762071332789,-0.248140151290388,2.94903141529179,-1.10203805595674,-0.17137121773151,-0.366432176964981,-0.100553011205624,2.84582520095057,-1.12420019501275
LvFdnrBQ,-0.487764889982155,-0.415884481758415,-1.12594922289463,-0.543725288556253,-0.983333378011682,-0.15256988811488,-0.397558370481559,-0.46531396165462,-0.529688491172189,-1.0823346495775
lvWuXC9q,-0.210865356131615,0.256456735623058,1.28856441972255,-0.787318305435257,0.159072330330584,-0.17137121773151,-0.262678198576387,1.27431518664059,-0.748471786031998,0.0594529532020565
LVXnih9R,0.524913371134857,0.0303383308737715,1.94747978976386,0.529578473749588,0.187903137899323,0.42448630550322,0.515476639338065,2.05060131195512,0.431395268390542,0.215497258915263
LWCQSSKX,-0.336925852014972,-0.453116742312861,-0.590252237547988,1.60754356326974,-1.04193271880112,-0.332773401209655,-0.349139847233549,-0.596253790020927,1.75972241575366,-1.00240951738294
lWfKDgAD,-0.372580518335589,-0.499552022788496,-1.32537738331212,0.473659851372794,-1.39336539773294,-0.472481742822458,-0.397558370481559,-1.26030577673577,0.548600604922582,-1.49337818657815
LylsOnBq,1.12445502307001,-0.20662238047132,0.132284289796187,0.617297173105307,-1.29321961144715,1.02873211425922,-0.210801209382091,0.198738025060219,0.540786915820446,-1.29546833542969
LYzVzwmK,1.8406479688242,0.375240929822237,2.31047173312299,-0.290906317920836,0.135625701090159,1.74057937866731,0.280300954990586,2.20959967497135,-0.357787330925197,0.24975088699865
LZycEKwX,-0.517016666208495,-0.383285491830041,0.39922089036895,-0.654743342416133,1.04405739462518,-0.426780049292804,-0.307638255878111,0.498029061326063,-0.732844407827726,1.13653925849078
m4wP4VWc,-0.293582616705808,-0.331179389465408,0.299442106227273,-0.521377764083773,0.997386100852875,-0.288228712579486,-0.293804392092965,0.198738025060219,-0.615639071295685,1.10228563040739
M5AtfN8B,-0.486895720496329,-0.227715478679759,-1.05743072536063,-0.444096392440279,0.0713659766587647,-0.504299377558293,-0.193508879650658,-1.07324887906961,-0.451551600150829,0.12796020936883
m5hFSxNk,0.00661468068911246,-0.120159441184089,0.912963542706391,-0.273277334254509,-0.285417514764138,0.0137495661860763,-0.32838905155583,1.01243552990798,-0.373414709129469,-0.0166662203165809
m5wO9K7B,-0.238514826287946,0.233663861815355,0.0793934786099708,0.194602582609186,-0.156438554979193,-0.337979923257337,2.78423030010198,0.180032335293604,0.0954066369986926,-0.271665451604016
m6PJAlWl,-0.350549268449712,-0.325615536926282,-0.305162998109838,-0.737851813591952,0.419468751944716,-0.450498649732245,-0.359515245072408,-0.558842410487696,-0.771912853338406,0.451466696823039
m7CH5HGL,0.451259626457146,-0.388035683635255,1.70655912863157,-0.241992542683384,-0.515236304836524,0.540186795451711,-0.356056779126122,1.73260458592267,-0.162445103371796,-0.678903029928726
ma06LCtK,-0.288436432111169,-0.167679649904105,0.22881223846059,-0.406933800499665,0.529463359254716,-0.380499853313408,-0.141631890456361,0.329677853426525,-0.357787330925197,0.379153481980334
mAj8rn9Q,4.54384614922699,-0.289167404244811,2.46466482310882,-0.410232851284,-0.793433427368743,7.18717994299253,-0.397558370481559,2.48083217658727,-0.451551600150829,-0.892036715780911
Mbl6YZiu,-0.422291213212296,-0.279383870892136,-0.663647602985408,-0.208348710952542,0.349145643134673,-0.389466641284416,-0.217718141274663,-0.568195255371004,-0.217140927086748,0.49333224225829
MBWmzdxO,-0.438934261049644,-0.275998999256419,-0.451489093799411,-0.41305982693526,-0.897325923173501,-0.478845269769625,-0.342222915340976,-0.549489565604389,-0.514061112967917,-0.926290343864298
mc9Wqm64,3.78922119241145,-0.454699267906992,1.80356622373728,1.57193977592855,-1.45105021751633,4.35917071742654,-0.359515245072408,1.75131027568928,1.54093912089386,-1.35255771556867
mgEpBm6x,-0.219688330542882,-0.007830683730365,-0.0444225390831452,-0.0975138809225982,-0.798451973612917,-0.119305997254689,0.567353628532361,-0.147317235622162,0.0407108132837406,-0.899648633132774
mI1YpyUg,-0.36382968417674,-0.40181770053184,-0.736946659093862,-0.748593140279318,-0.208894128423797,-0.460911693827609,-0.380266040750127,-0.989073275119846,-0.740658096929862,0.0061695317390104
MiMT6oQy,-0.111926813815224,-0.437990244764453,1.75650674794747,-0.869882699599621,1.55729078527284,-0.211866389213482,-0.345681381287262,3.41611666491803,-0.771912853338406,1.00713666350909
mK9hB41R,-0.399244439058851,-0.245145505302364,-0.514910793125752,1.96473428083076,-1.24977510852122,-0.298931007899721,-0.311096721824398,-0.614959479787542,2.06445629073697,-1.19270745117953
MlQjeTt2,-0.33894015648952,-0.408560440081576,-0.96699470161275,-0.221390421063425,-0.681312605822402,-0.286493205230258,-0.394099904535273,-0.989073275119846,-0.178072481576068,-0.842559252993796
mlsGAOSN,0.667789889939379,0.825506825663094,0.171274600058494,2.62755933353132,-0.843062567875766,0.612499601669518,6.52283198803763,0.27356078412668,2.55671870417154,-0.907260550484638
mnEbhZbD,-0.450418453851412,0.0634744213812404,-0.048500143044409,-0.478331846097227,0.765134550394489,-0.38802038516006,0.138503851192841,-0.0724944765557013,-0.529688491172189,0.714077845462338
mO0cRJY3,-0.516067338687532,-0.254673310258088,-0.759185580300256,-0.145710539448793,-0.515159031978417,-0.466407467100162,0.20767317011857,-0.839427756986925,-0.240581994393156,-0.458157426724678
mPWPL2BH,-0.539452657038858,-0.304717507963662,-0.873500865950065,-0.611376783304841,-0.224401437641152,-0.489547565089861,-0.345681381287262,-0.970367585353231,-0.670334895010637,-0.526664682891451
MpZufaIC,-0.475057876161538,-0.134240065200149,-0.881263883088424,0.104749730139737,-0.333939363217812,-0.46120094505248,-0.238468936952382,-0.904897671170077,0.204798284428597,-1.13561807104055
MqnGXlcb,0.357007974790528,0.091639424560551,-0.21036260722599,0.950454628054594,-0.441653224930722,0.256720595077908,-0.165841152080367,-0.109905856088932,0.861148169008023,-0.538082558919247
MqU2p62i,-0.38324034853924,-0.347948152483671,-0.344930867525024,-0.653337291318586,0.0554158695030331,-0.480870028343724,-0.401016836427845,-0.605606634904235,-0.693775962317046,0.0442291184983291
mRD2Ps9w,-0.399151052191864,-0.351301022080381,-0.0313931333377031,-0.390814402688157,-0.93281676342858,-0.381656858212893,-0.37680757480384,0.0958567313438353,-0.287464129005972,-1.03285718679039
mRsOpIVA,-0.0851194576811599,-0.059145493953995,0.106699805386482,0.939777602213816,-1.07568122685561,0.0151958223104324,-0.16238268613408,0.114562421110451,1.0721177747657,-1.12039423633682
MSfIjcta,-0.423553465132536,-0.423293764743878,-0.959640832545121,0.35386720321916,-0.859838305035826,-0.442978117885593,-0.390641438588986,-0.923603360936693,0.251680419041413,-0.884424798429047
msn9Z6ML,-0.072734767298027,-0.21576615870524,-0.426163466341679,1.32954937658273,-0.831595045343509,0.0079645416886517,-0.252302800737528,-0.325021288405006,1.19713680039987,-0.922484385188366
mSo9Uura,-0.346214783018813,-0.320508588810274,-1.45586954910073,0.762858505464045,-1.04810308973183,-0.442688866660722,-0.300721323985538,-1.48477405393515,0.626737495943942,-1.14703594706835
muN450PL,-0.413695408169161,-0.0457728941737265,0.187233104803452,-0.398602084619561,0.248087619223863,-0.317732337516351,0.211131636064857,0.713144493642137,-0.435924221946557,0.344899853896947
mUUJxkrt,-0.127019522845709,-0.0791684629702765,0.555864240445542,-0.16260167507513,-0.0465810594961091,-0.081703338021429,-0.241927402898669,0.339030698309834,-0.0764945232482998,0.0556469945261249
mwHO4ABR,-0.572969716599547,-0.279050316851656,-0.538102256242043,-0.630611897964592,0.179140300491692,-0.493886333462929,-0.345681381287262,-0.633665169554157,-0.607825382193549,0.223109176267127
MWJm5vRp,0.133580266667053,-0.305566220301419,0.0859941653952756,0.925928239598797,-1.45121243635194,0.0773848356577464,-0.369890642911267,-0.0163774072558552,0.868961858110159,-1.26882662469817
MwnVbWCh,-0.329950348280031,-0.395740902981718,-0.0072013815562304,-0.358295348018565,-0.335655792949272,-0.398144178030553,-0.418309166159278,-0.147317235622162,-0.381228398231605,-0.892036715780911
mxPJpqs8,0.0124391813385602,-0.146759220696342,-0.0459912140839851,0.699178278112448,-0.796384092847891,-0.0064980195549097,-0.0897549012620647,-0.147317235622162,0.775197588884527,-0.975767806651412
MxrDzqU4,0.101690808881231,-0.164323538182519,0.10950426488756,1.56518665626394,-0.982006176695084,0.146805129626841,-0.331847517502116,0.0771510415772205,1.11118622027638,-0.541888517595179
mY2pUrl7,-0.566992665794232,-0.177453397461225,-0.825437942724308,-0.505211543138067,0.285996128570243,-0.492440077338573,-0.273053596415247,-0.923603360936693,-0.568756936682869,0.938629407342318
MYBFpthP,-0.456941619810622,-0.277460594938905,-0.160113318289861,-0.64377119501065,0.777712004602929,-0.460911693827609,-0.338764449394689,-0.250198529338545,-0.623452760397821,0.816838729712499
myDkuMij,-0.603838022108504,-0.289169226088209,-1.42135262628597,1.55916443215896,-1.30188778063175,-0.504010126333422,-0.383724506696413,-1.31642284603561,1.73628134844726,-1.19651340985546
mYk59lGH,-0.369270408525672,-0.422560236746879,0.0518735214141071,-0.776081166164623,1.59087786444971,-0.455705171779927,-0.342222915340976,0.0958567313438353,-0.787540231542678,1.69982114252869
myouOAvc,-0.186181734388541,-0.470403328889891,0.925261963757519,-0.663531200848375,-0.262110163053965,-0.174552981205093,-0.394099904535273,1.29302087640721,-0.693775962317046,-0.347784625122653
n0kppWCW,-0.194171818452406,-0.0983511689728154,-0.87594244552122,2.27977805360664,-1.10370939888171,-0.273766151335924,-0.210801209382091,-0.773957842803771,1.1815094221956,-1.00621547605887
n1aICKxn,0.0638591250117896,0.14963636634732,-0.10234707241557,1.18393987258882,-0.640865790450423,-0.000712995057485139,0.0312914068579612,-0.0724944765557013,0.962726127335791,-0.0775615591314906
N3jRbSzU,-0.399063601335785,-0.396383652508096,-0.304914451136485,-0.619734045317237,0.294148633101852,-0.366615794519589,-0.342222915340976,-0.409196892354775,-0.428110532844421,0.394377316684061
N41zBfur,-0.395938942546429,-0.169611017400687,-0.199886992463577,-0.561035179394786,0.661388846277898,-0.426490798067933,-0.273053596415247,0.0490925069272974,-0.451551600150829,0.809226812360635
N6gxq5c0,-0.461608209443404,-0.189228293846984,-0.601164339300569,-0.560497873114819,0.9710893288192,-0.460911693827609,-0.259219732630101,-0.502725341187851,-0.576570625785005,1.4981053327043
N9f0YKTE,3.51752252013696,0.553923919339493,1.79930276307812,3.01065066807408,-0.922258079968831,2.60052327020947,2.68047632171338,1.69519320638944,2.98647160478902,-0.831141376966001
NC0kMLg9,-0.159880360905552,-0.111910631871954,-0.647795578454522,0.644617022080219,-0.879310334947238,-0.260171343766977,-0.207342743435804,-0.764604997920464,0.642364874148214,-0.834947335641933
NCqRZhfI,-0.319739183284144,-0.263631492517536,-0.55688919273746,-0.246440633809435,-0.329231752419307,-0.384260119236734,-0.228093539113523,-0.455961116771313,-0.185886170678204,-0.420097839965359
NEfcHTxL,-0.454298845246787,0.320250084681017,-0.641372337567192,-0.662664622910562,1.6632468740153,-0.48694430406602,0.743735391792971,-0.66172370420408,-0.662521205908501,1.84825353089004
Ner4HCA9,-0.456477558425777,-0.467257541936281,-0.957311649157591,3.19174823309599,-1.25893247815484,-0.356492001649096,-0.369890642911267,-0.89554482628677,3.29120547977233,-1.22696107926292
nfGBv7va,-0.00492662523982775,0.0416636322979933,0.495391623863155,-0.541115727389716,-1.29029092898972,-0.104843436011127,0.307968682560877,0.600910355042446,-0.435924221946557,-0.914872467836502
nGwvTanX,-0.416466444512631,-0.177568903250151,-0.824205903454414,-0.0968712699436409,-1.31427971038474,-0.480291525893981,-0.228093539113523,-1.10130741371954,-0.178072481576068,-1.06711081487378
nHlFjQMY,-0.169406160755064,0.230459505754904,0.243345758586882,0.317773652973337,0.425660552551474,-0.119305997254689,0.927034086946153,0.142620955760374,0.228239351735005,0.531391829017609
nHNMEaEy,0.0224568166702936,-0.273600556066388,-0.0155728888619269,1.07118220473561,-1.05797316035759,0.0600297621654728,-0.37680757480384,-0.0444359419057783,1.30652844782978,-0.960543971947684
niEFs9EW,-0.323913610980317,-0.117829923635302,-0.781935063160747,3.09002908632377,-0.436608424734093,-0.399301182930037,-0.145090356402648,-0.727193618387234,3.56468459834709,-0.332560790418926
NijZt49E,-0.466560936783905,-0.291785916558158,-0.981722790864753,-0.525589135511801,0.680175915173006,-0.482027033243209,-0.27997052830782,-0.979720430236538,-0.529688491172189,0.771167225601316
NikS2DAl,-0.267009502980355,-0.0802684370782778,-0.179158711013885,-0.38018797147739,0.630213288797588,-0.36690504574446,0.0174575430728154,-0.278257063988468,-0.396855776435877,0.626540795915905
Nk85Atiy,-0.0273847238361751,-0.161864193551967,0.212909153199346,0.78351399026409,-1.23571865959466,-0.130876046249538,0.0762514641596851,0.385794922726371,0.681433319658894,-1.25360278999444
NlZG2xc7,-0.376495480613269,0.0246396923421592,-1.34089032893508,0.929520103231461,-0.11343816813687,-0.347525213678088,0.152337714977987,-1.25095293185246,0.626737495943942,-0.0965913525111499
nOYXkvFU,-0.294995366777811,-0.399467044614514,-0.663723536221484,-0.26040183393885,-1.2981732677018,-0.394962414556969,-0.314555187770684,-0.568195255371004,-0.326532574516653,-1.30308025278155
np2aIs46,-0.532868731656937,-0.316262398296178,-1.32822683725908,2.47157362161992,-1.11898030196616,-0.483473289367565,-0.331847517502116,-1.4286569846353,2.86926626825698,-1.27643854205003
npH1vpn5,1.67622526373293,-0.375379869471519,-0.0781240023191021,0.323306191900009,-0.720853750919648,1.59653226868144,-0.196967345596945,-0.175375770272085,0.282935175449957,-0.755022203447363
npMk7V2O,-0.407473345044933,-0.00959003553814242,0.0657124630732806,-0.5214722215023,1.28682761438713,-0.395540917006711,0.0693345322671122,0.00232828251075959,-0.420296843742285,1.23168822538907
nPv9P04t,-0.388359275942851,-0.279144805829649,-0.448928009544547,0.604618383262313,-1.0902767730332,-0.460043940152995,-0.366432176964981,-0.549489565604389,0.204798284428597,-1.16225978177207
Npww2s8N,1.50550724413284,0.0688840675802815,0.290229001777332,1.31150817765096,-0.97081604919558,1.55343383617562,0.0900853279448309,0.376442077843064,1.18932311129774,-0.793081790206682
nQtSBTSD,-0.495688798516452,-0.325995057578414,0.643122762425262,-0.746591673094791,1.48796510414641,-0.424466039493834,-0.300721323985538,1.48007777407336,-0.732844407827726,1.37631465507448
NrhfVB80,-0.241858074000704,-0.0253211880853748,-0.171672557357967,0.0201379784958036,-0.158702047152563,-0.10773594825984,4.58609105811722,-0.109905856088932,0.111034015202965,-0.0851734764833544
nS5mtlZk,-0.48411822844838,-0.220171207848555,-0.0375290117323193,-0.701884765173382,1.44267381237287,-0.367772799419074,-0.00675171855118983,0.376442077843064,-0.553129558478597,1.38012061375042
nWUhDP44,-0.467890152516686,-0.308680452483689,0.295887972619537,-0.762933049675631,1.59503318651505,-0.41405299539847,-0.359515245072408,0.198738025060219,-0.787540231542678,1.50191129138024
O0I8cbHP,-0.216823238986713,0.28912333134306,-0.26847592447348,-0.420766693973256,0.762603032964673,-0.266245619489273,2.01645086002639,-0.381138357704852,-0.334346263618789,0.813032771036567
O1JwnWSa,3.32984763815387,-0.148917263780252,1.81281952747184,1.51437647781407,-1.2931928380568,3.23022318675413,-0.245385868844955,1.86354441428897,1.41592009525968,-1.38681134365205
oAeygDKu,-0.341924626579473,-0.436008699382885,0.438482648351849,-0.725227725921705,1.55272197703007,-0.441821112986108,-0.352598313179835,0.339030698309834,-0.826608677053358,1.65034367974158
ob2YeqPv,-0.504803999175636,-0.15431662781609,-0.915328017836829,-0.473574707404588,0.626705720895099,-0.412028236824371,-0.255761266683814,-1.01713180976977,-0.600011693091413,-0.359202501150449
oBUnYNlr,-0.651827691579341,-0.320225293892666,-1.27622962650401,-0.623754345932376,-0.603740464419477,-0.500828362859838,-0.359515245072408,-1.054543189303,-0.584384314887141,-0.709350699336181
oCASbXEx,0.191114477006022,-0.360806344370733,0.681393865845051,-0.432958341447794,-0.888305776812647,0.25961310732662,-0.407933768320418,0.591557510159138,-0.529688491172189,-0.793081790206682
ocOct8ol,-0.514455674539961,0.113766743678777,-0.588024170110204,-0.691748118339056,1.7286762706498,-0.416077753972569,1.72248125459204,-0.643018014437465,-0.670334895010637,1.65034367974158
OcS16oma,-0.377736240156662,-0.154267615441288,0.18875946113644,-0.540678757470197,0.228844166747788,-0.374136326366241,-0.252302800737528,0.292266473893295,-0.639080138602093,0.329676019193219
ODMauhuP,0.327497180062481,0.175130221413408,0.6106428118062,0.83958480630421,-0.456638296715116,0.227795472590785,-0.196967345596945,0.685085958992215,-0.11556296875898,-0.142262856622332
oDqn2lei,-0.374694906349852,-0.335865036037806,-0.0962631797978037,-0.55416352485414,-0.576096945002153,-0.356202750424224,-0.380266040750127,0.011681127394067,-0.646893827704229,-0.884424798429047
oDYcpYP2,-0.391687271899669,0.0175585436382129,-0.453158968832669,-0.214588230197897,-0.328165485760199,-0.435746837263812,0.0139990771265289,-0.633665169554157,-0.342159952720925,-0.423903798641291
oE34qZ1N,-0.460378454707998,-0.288468064311903,-1.0954638701196,0.467223340555883,-0.840479794851579,-0.504299377558293,-0.349139847233549,-1.19483586255261,0.400140511981997,-0.701738781984317
OFkLG60S,-0.507630590491815,0.0966695710785892,-0.904087535765031,-0.819769492926717,1.65410710998176,-0.49880360428574,0.0762514641596851,-0.989073275119846,-0.826608677053358,1.7607164813436
OFQzetLg,-0.443950119754763,-0.357355180226453,0.15078808665737,-0.7224708886583,1.12426661478085,-0.427069300517675,-0.359515245072408,0.619616044809061,-0.740658096929862,1.04900220894434
ogEtIiA4,0.784798884960258,-0.280133658507996,1.71255540974511,0.165104357765394,-0.64707708069918,0.884395753048473,-0.307638255878111,1.99448424265528,0.00164236777306045,-0.804499666234478
OGGcEki9,-0.609799888232845,-0.0266102830437127,-1.02924849531655,-0.851871063804502,1.81159032281894,-0.516447929002885,-0.0102101844974763,-1.12936594836946,-0.818794987951222,1.91295482838088
OGOPFZ9a,-0.527759463325822,-0.384380594320621,-1.10252488638207,-0.585050092889524,-0.163626595831463,-0.516158677778014,-0.373349108857554,-0.998426120003154,-0.68596227321491,-0.241217782196561
ogRSOtqS,-0.478243876668485,-0.407771625636972,-1.42708608782846,-0.625502778086194,-0.141059140378363,-0.507481141031877,-0.366432176964981,-1.054543189303,-0.639080138602093,0.14699000274849
ogSWdFl6,-0.514470709797078,-0.216263873301589,-0.477715227685623,-0.755988875352124,0.613960419677735,-0.453391161980957,-0.318013653716971,-0.512078186071158,-0.748471786031998,0.508556076962017
ogXDsefV,-0.468825486779568,0.142767816348194,-0.20840697974643,-0.200800438112729,0.0575588605951474,-0.368929804318558,0.045125270643107,-0.109905856088932,-0.0999355905547079,0.0366172011464655
ogyCrJYF,0.0729733199700208,0.0700546542348341,0.00794025423590305,0.906589564486275,-0.543531978855842,0.0426746886731991,0.629606015565518,-0.0912001663223161,0.49390478120763,-0.637037484493476
oh9BA8Za,-0.113646838710646,0.0615727806116659,0.702233419127081,-0.283768948344878,0.839997690416478,-0.140132085445417,-0.0482533099066273,0.554146130625908,-0.185886170678204,0.94243536601825
oikUgpcw,-0.195407678441717,-0.481065134220419,-0.567580069202679,-0.0545825686872021,-1.12756927528071,-0.220543925959618,-0.380266040750127,-0.671076549087387,-0.131190346963252,-1.08614060825344
okeIxwpf,-0.264412336206505,-0.158743324854161,0.427168797927605,-0.479541684530851,0.707783245496014,-0.321492603439677,-0.120881094778643,0.572851820392524,-0.459365289252965,0.618928878564041
oLvBVSxD,-0.410891523509941,-0.368637270957127,-0.811758822782169,3.4413063588668,-1.14335303452944,-0.324963618138132,-0.359515245072408,-0.914250516053385,3.54124353104068,-1.24599087264257
olWphHIj,1.28242932812221,0.852433444589249,0.603010747668973,-0.573293708501716,-0.697841480301665,1.18232451466584,0.951243348570158,0.70379164875883,-0.506247423865781,-0.785469872854818
om1q5cNv,-0.307173296027826,-0.418125445040435,0.34421724183869,-0.312066492447649,-0.562153465960453,-0.323228110788904,-0.383724506696413,0.367089232959756,-0.248395683495292,-0.576142145678565
oNuXbdc5,0.379844287758404,-0.334530702945788,1.35573655747123,-0.0941003241404914,-0.525714028563105,0.479444038228753,-0.321472119663257,1.39590217012359,-0.0686808341461638,-0.926290343864298
OOjeBTxL,-0.121589822352148,-0.112832487707212,0.712533948830126,-0.602589170493921,0.780197350881192,-0.148809622191554,-0.214259675328377,0.582204665275831,-0.498433734763645,0.622734837239973
OokytBSu,-0.492541921893517,-0.244977220713711,0.0234511855182955,-0.712994701136232,1.5324740545474,-0.39293765598287,-0.369890642911267,-0.0537887867890856,-0.72503071872559,1.55519471284328
OPAljgEh,-0.360012799682238,-0.28499011818619,0.422951295079541,-0.611054080241921,0.912677722337232,-0.460333191377867,-0.186591947758085,0.226796559710142,-0.709403340521317,1.48288149800058
OQYqRkkg,-0.461202222879106,-0.135724149739847,-1.09076664966381,-0.766271023108366,1.60977690857717,-0.504877880008036,-0.238468936952382,-1.03583749953638,-0.826608677053358,1.83683565486224
OrMCudk8,-0.281558960582771,-0.105801784674416,0.884222657119379,-0.595422958908749,1.01487749661274,-0.268559629288242,-0.0828379693694918,0.984376995258058,-0.529688491172189,1.01474858086096
orvIl3zF,-0.351504370189919,-0.115280583479919,0.13527739541132,-0.341510919639369,0.157581609848332,-0.339715430606564,-0.0724625715306324,0.217443714826835,-0.443737911048693,0.177437672155945
OsMLVXwG,-0.345809889887847,-0.35599372490012,-0.251488876014607,-0.622270197731687,0.275122153412578,-0.364301784720619,-0.321472119663257,-0.353079823054929,-0.521874802070053,0.645570589295565
otSmnBCJ,0.100550567247589,-0.226978899831895,0.257806936125574,-0.611496787012094,-0.951454734817251,0.000444009841999773,-0.324930585609544,-0.00702456237254781,-0.670334895010637,-0.861589046373456
Otu7hieg,-0.400850708037953,-0.22610900695415,0.239669297256112,-0.792367704832451,1.6297632396926,-0.446159881359176,-0.324930585609544,0.217443714826835,-0.795353920644814,1.66556751444531
oUIeQUpL,-0.478464406929714,-0.29954284936591,-1.12808614271592,-0.110814466016528,-0.655629226079416,-0.445002876459691,-0.331847517502116,-1.14807163813607,0.00945605687519644,-0.895842674456843
OWHDvBNr,-0.42738982343616,-0.345919860813385,0.266553244009172,-0.615597078090978,1.26932631082664,-0.381656858212893,-0.335305983448403,0.367089232959756,-0.623452760397821,1.26213589479653
Owr7P3uy,-0.45246088976712,-0.374258525630442,-0.123845763683564,-0.665767094208569,1.56747130863905,-0.419548768671023,-0.345681381287262,-0.15667008050547,-0.717217029623454,1.53616491946362
ox1cNvtU,-0.585817680477818,-0.262771768838295,-0.326116986136414,-0.673891191980111,1.04974674566611,-0.489836816314732,-0.362973711018695,-0.222139994688623,-0.72503071872559,1.18221076260196
ox1hEecM,-0.347973290184904,-0.0534264516472582,0.401457021784834,-0.330538174714967,0.958563578482337,-0.318889342415836,-0.127798026671216,0.301619318776603,-0.295277818108108,0.88154002720334
OZxxna8s,-0.45355949549435,-0.329756753716513,-0.72826751840387,-0.379680459015127,-0.0735717337830444,-0.491572323663959,-0.356056779126122,-0.923603360936693,-0.357787330925197,-0.0242781376684444
P0rUSvAu,-0.0794426963149265,-0.212686347448628,0.851108660788666,-0.309341294010629,-0.340884189949154,-0.0238530930471834,-0.158924220187794,0.853437166891751,-0.209327237984612,-0.716962616688045
p1SCgsM8,-0.438219948393832,-0.3372122405917,-0.885385123793585,0.154247628453994,-1.03397527189563,-0.47768826487014,-0.352598313179835,-0.951661895586615,0.0797792587944207,-1.04046910414225
p1V2TSLe,-0.554298605553109,-0.338663962488656,-0.12501958052542,-0.859616712842545,1.88824346734682,-0.460333191377867,-0.304179789931825,-0.222139994688623,-0.818794987951222,1.86728332426969
p4tTcdxM,-0.462096693790402,-0.0736861754930693,-0.695061464576726,-0.165441827231881,0.391888406071214,-0.455415920555056,-0.311096721824398,-0.914250516053385,-0.553129558478597,-0.130844980594537
P7uRatsT,-0.524865733377457,-0.03801803639087,-1.31249601569039,-0.555444219562524,-0.221293614897238,-0.497068096936512,-0.0171271163900492,-1.27901146650238,-0.553129558478597,-0.324948873067062
p8ZXO8Gy,-0.359978423967979,-0.294488397573307,-0.676860342600891,2.95513213116195,-0.9467220141124,-0.399011931705166,-0.394099904535273,-0.577548100254312,2.94740315927834,-1.0823346495775
paJoYYIk,-0.374590283075298,-0.352072010479763,-0.672320555705996,0.733140035157739,-0.852996706617066,-0.459176186478382,-0.383724506696413,-0.764604997920464,0.642364874148214,-0.762634120799227
PBNbPwsd,-0.190129136848088,-0.180825153077397,0.700468956292069,-0.604731339824831,0.384890521949185,-0.211866389213482,0.0347498728042476,1.76066312057259,-0.646893827704229,0.474302448878631
